Word	start_frame	end_frame	chunk	interval_id
see	56.0	57.0	3940	98579
the	57.0	60.0	3940	98579
eclipse	60.0	62.0	3940	98579
so	62.0	66.0	3940	98579
badly	66.0	72.0	3940	98579
he	72.0	75.0	3940	98579
almost	75.0	78.0	3940	98579
burned	78.0	83.0	3940	98579
its	83.0	89.0	3940	98579
retinas	89.0	138.0	3940	98579
newly	0.0	0.0	3941	98849
developed	0.0	8.0	3941	98849
technology	8.0	17.0	3941	98849
we	17.0	20.0	3941	98849
here	20.0	23.0	3941	98849
at	23.0	26.0	3941	98849
late	26.0	29.0	3941	98849
night	29.0	30.0	3941	98849
now	30.0	36.0	3941	98849
have	36.0	41.0	3941	98849
the	41.0	44.0	3941	98849
ability	44.0	51.0	3941	98849
to	51.0	51.0	3941	98849
record	51.0	60.0	3941	98849
the	60.0	62.0	3941	98849
tiny	62.0	71.0	3941	98849
voice	71.0	77.0	3941	98849
that	77.0	78.0	3941	98849
is	78.0	81.0	3941	98849
inside	81.0	86.0	3941	98849
Donald	86.0	90.0	3941	98849
Trump's	90.0	96.0	3941	98849
head	96.0	99.0	3941	98849
and	99.0	113.0	3941	98849
you	113.0	116.0	3941	98849
Trump's	0.0	25.0	3942	98719
only	25.0	29.0	3942	98719
political	29.0	38.0	3942	98719
skill	38.0	43.0	3942	98719
is	43.0	49.0	3942	98719
his	49.0	52.0	3942	98719
total	52.0	56.0	3942	98719
and	56.0	61.0	3942	98719
complete	61.0	64.0	3942	98719
lack	64.0	73.0	3942	98719
of	73.0	74.0	3942	98719
Shame	74.0	80.0	3942	98719
his	80.0	89.0	3942	98719
malignant	89.0	98.0	3942	98719
narcissism	98.0	107.0	3942	98719
allows	107.0	115.0	3942	98719
him	115.0	116.0	3942	98719
to	116.0	118.0	3942	98719
confidently	118.0	127.0	3942	98719
and	127.0	130.0	3942	98719
brazenly	130.0	137.0	3942	98719
lie	137.0	142.0	3942	98719
and	142.0	151.0	3942	98719
weigh	151.0	152.0	3942	98719
the	152.0	154.0	3942	98719
most	154.0	157.0	3942	98719
of	157.0	160.0	3942	98719
the	160.0	161.0	3942	98719
politicians	161.0	164.0	3942	98719
would	164.0	173.0	3942	98719
be	173.0	173.0	3942	98719
too	173.0	176.0	3942	98719
embarrassed	176.0	184.0	3942	98719
to	184.0	184.0	3942	98719
even	184.0	185.0	3942	98719
try	185.0	190.0	3942	98719
like	190.0	196.0	3942	98719
earlier	196.0	200.0	3942	98719
this	200.0	203.0	3942	98719
week	203.0	208.0	3942	98719
when	208.0	212.0	3942	98719
he	212.0	215.0	3942	98719
claims	215.0	220.0	3942	98719
he's	220.0	221.0	3942	98719
cut	221.0	226.0	3942	98719
more	226.0	229.0	3942	98719
regulations	229.0	241.0	3942	98719
than	241.0	242.0	3942	98719
any	242.0	247.0	3942	98719
previous	247.0	250.0	3942	98719
president	250.0	256.0	3942	98719
in	256.0	262.0	3942	98719
history	262.0	265.0	3942	98719
including	265.0	289.0	3942	98719
that's	0.0	14.0	3944	97434
like	14.0	16.0	3944	97434
driving	16.0	19.0	3944	97434
the	19.0	26.0	3944	97434
bulldozer	26.0	33.0	3944	97434
Obama	0.0	18.0	3947	5966
wasn't	18.0	24.0	3947	5966
born	24.0	30.0	3947	5966
here	30.0	33.0	3947	5966
is	33.0	39.0	3947	5966
your	39.0	48.0	3947	5966
number	48.0	54.0	3947	5966
one	54.0	60.0	3947	5966
hit	60.0	66.0	3947	5966
from	66.0	81.0	3947	5966
Hillary	81.0	87.0	3947	5966
would	87.0	90.0	3947	5966
be	90.0	91.0	3947	5966
like	91.0	96.0	3947	5966
Springsteen	96.0	103.0	3947	5966
saying	103.0	112.0	3947	5966
he	112.0	114.0	3947	5966
only	114.0	114.0	3947	5966
wrote	114.0	120.0	3947	5966
Born	120.0	126.0	3947	5966
to	126.0	127.0	3947	5966
Run	127.0	132.0	3947	5966
because	132.0	135.0	3947	5966
he	135.0	138.0	3947	5966
heard	138.0	141.0	3947	5966
Bon	141.0	145.0	3947	5966
Jovi	145.0	151.0	3947	5966
say	151.0	154.0	3947	5966
it	154.0	157.0	3947	5966
once	157.0	180.0	3947	5966
Trump	180.0	189.0	3947	5966
isn't	189.0	192.0	3947	5966
exactly	192.0	198.0	3947	5966
being	198.0	202.0	3947	5966
shy	202.0	205.0	3947	5966
about	205.0	213.0	3947	5966
how	213.0	216.0	3947	5966
he's	216.0	219.0	3947	5966
manipulating	219.0	228.0	3947	5966
the	228.0	229.0	3947	5966
media	229.0	234.0	3947	5966
either	234.0	237.0	3947	5966
in	237.0	243.0	3947	5966
fact	243.0	249.0	3947	5966
he's	249.0	255.0	3947	5966
bragging	255.0	264.0	3947	5966
about	264.0	265.0	3947	5966
it	265.0	270.0	3947	5966
after	270.0	279.0	3947	5966
the	279.0	280.0	3947	5966
event	280.0	285.0	3947	5966
he	285.0	286.0	3947	5966
actually	286.0	297.0	3947	5966
Toys	0.0	32.0	3948	96770
R	32.0	35.0	3948	96770
Us	35.0	62.0	3948	96770
Appliance	62.0	73.0	3948	96770
the	73.0	74.0	3948	96770
president	74.0	85.0	3948	96770
isn't	85.0	88.0	3948	96770
content	88.0	92.0	3948	96770
to	92.0	97.0	3948	96770
boss	97.0	101.0	3948	96770
just	101.0	104.0	3948	96770
one	104.0	107.0	3948	96770
crisis	107.0	113.0	3948	96770
which	113.0	116.0	3948	96770
is	116.0	118.0	3948	96770
why	118.0	119.0	3948	96770
is	119.0	122.0	3948	96770
in	122.0	124.0	3948	96770
the	124.0	125.0	3948	96770
process	125.0	127.0	3948	96770
of	127.0	131.0	3948	96770
botching	131.0	137.0	3948	96770
another	137.0	142.0	3948	96770
North	142.0	146.0	3948	96770
Korea's	146.0	151.0	3948	96770
nuclear	151.0	154.0	3948	96770
program	154.0	161.0	3948	96770
me	161.0	164.0	3948	96770
to	164.0	229.0	3948	96770
be	229.0	245.0	3948	96770
a	245.0	247.0	3948	96770
catastrophic	247.0	251.0	3948	96770
War	251.0	259.0	3948	96770
government	259.0	283.0	3948	96770
has	283.0	284.0	3948	96770
been	284.0	286.0	3948	96770
working	286.0	292.0	3948	96770
with	292.0	293.0	3948	96770
you	293.0	295.0	3948	96770
and	295.0	298.0	3948	96770
Security	298.0	304.0	3948	96770
Council	304.0	310.0	3948	96770
China	310.0	316.0	3948	96770
and	316.0	322.0	3948	96770
even	322.0	325.0	3948	96770
through	325.0	326.0	3948	96770
back	326.0	332.0	3948	96770
Channels	332.0	334.0	3948	96770
with	334.0	338.0	3948	96770
North	338.0	341.0	3948	96770
Korea	341.0	344.0	3948	96770
itself	344.0	347.0	3948	96770
to	347.0	352.0	3948	96770
resolve	352.0	356.0	3948	96770
the	356.0	359.0	3948	96770
conflict	359.0	365.0	3948	96770
peacefully	365.0	368.0	3948	96770
so	368.0	379.0	3948	96770
once	379.0	382.0	3948	96770
again	382.0	383.0	3948	96770
Trump	383.0	391.0	3948	96770
through	391.0	394.0	3948	96770
all	394.0	400.0	3948	96770
that	400.0	403.0	3948	96770
out	403.0	406.0	3948	96770
the	406.0	409.0	3948	96770
window	409.0	410.0	3948	96770
like	410.0	424.0	3948	96770
we	424.0	424.0	3948	96770
did	424.0	433.0	3948	96770
the	0.0	6.0	3951	99603
Scarlet	6.0	14.0	3951	99603
Rivera	14.0	20.0	3951	99603
was	20.0	24.0	3951	99603
greeted	24.0	30.0	3951	99603
on	30.0	32.0	3951	99603
Saturday	32.0	39.0	3951	99603
Nationwide	39.0	63.0	3951	99603
show	63.0	66.0	3951	99603
of	66.0	68.0	3951	99603
resistance	68.0	71.0	3951	99603
between	71.0	80.0	3951	99603
3	80.0	87.0	3951	99603
and	87.0	89.0	3951	99603
4	89.0	92.0	3951	99603
million	92.0	96.0	3951	99603
people	96.0	98.0	3951	99603
marched	98.0	105.0	3951	99603
in	105.0	107.0	3951	99603
what	107.0	108.0	3951	99603
analysts	108.0	114.0	3951	99603
believe	114.0	116.0	3951	99603
May	116.0	126.0	3951	99603
well	126.0	131.0	3951	99603
be	131.0	134.0	3951	99603
the	134.0	137.0	3951	99603
largest	137.0	144.0	3951	99603
protest	144.0	147.0	3951	99603
in	147.0	159.0	3951	99603
such	0.0	0.0	3952	98392
a	0.0	0.0	3952	98392
thing	0.0	2.0	3952	98392
as	2.0	8.0	3952	98392
New	8.0	14.0	3952	98392
York	14.0	28.0	3952	98392
tell	0.0	10.0	3954	99692
her	10.0	10.0	3954	99692
it's	10.0	13.0	3954	99692
always	13.0	19.0	3954	99692
like	19.0	20.0	3954	99692
someone	20.0	26.0	3954	99692
trying	26.0	32.0	3954	99692
to	32.0	34.0	3954	99692
do	34.0	37.0	3954	99692
the	37.0	38.0	3954	99692
Jedi	38.0	43.0	3954	99692
mind	43.0	46.0	3954	99692
trick	46.0	49.0	3954	99692
after	49.0	55.0	3954	99692
only	55.0	61.0	3954	99692
a	61.0	64.0	3954	99692
week	64.0	68.0	3954	99692
of	68.0	70.0	3954	99692
Jedi	70.0	74.0	3954	99692
training	74.0	97.0	3954	99692
these	97.0	103.0	3954	99692
are	103.0	104.0	3954	99692
not	104.0	106.0	3954	99692
the	106.0	109.0	3954	99692
droids	109.0	115.0	3954	99692
you're	115.0	116.0	3954	99692
looking	116.0	118.0	3954	99692
for	118.0	122.0	3954	99692
it	122.0	127.0	3954	99692
yeah	127.0	130.0	3954	99692
they	130.0	136.0	3954	99692
are	136.0	137.0	3954	99692
those	137.0	146.0	3954	99692
are	146.0	149.0	3954	99692
my	149.0	151.0	3954	99692
droids	151.0	161.0	3954	99692
know	161.0	170.0	3954	99692
these	170.0	176.0	3954	99692
are	176.0	178.0	3954	99692
alternative	178.0	194.0	3954	99692
robots	194.0	226.0	3954	99692
there	226.0	230.0	3954	99692
is	230.0	233.0	3954	99692
nothing	233.0	239.0	3954	99692
like	239.0	241.0	3954	99692
small	241.0	248.0	3954	99692
eyes	248.0	254.0	3954	99692
but	254.0	257.0	3954	99692
the	257.0	259.0	3954	99692
small	259.0	265.0	3954	99692
eyes	265.0	271.0	3954	99692
and	271.0	272.0	3954	99692
Regulators	272.0	281.0	3954	99692
against	281.0	286.0	3954	99692
bigger	286.0	290.0	3954	99692
lies	290.0	296.0	3954	99692
they	296.0	299.0	3954	99692
make	299.0	302.0	3954	99692
fax	302.0	308.0	3954	99692
a	308.0	310.0	3954	99692
matter	310.0	314.0	3954	99692
of	314.0	316.0	3954	99692
part	316.0	319.0	3954	99692
of	319.0	319.0	3954	99692
the	319.0	320.0	3954	99692
rising	320.0	334.0	3954	99692
accepted	334.0	346.0	3954	99692
shared	346.0	356.0	3954	99692
reality	356.0	359.0	3954	99692
of	359.0	365.0	3954	99692
your	365.0	406.0	3954	99692
decisions	406.0	413.0	3954	99692
will	413.0	415.0	3954	99692
come	415.0	418.0	3954	99692
when	418.0	419.0	3954	99692
reality	419.0	424.0	3954	99692
will	424.0	430.0	3954	99692
matter	430.0	436.0	3954	99692
the	436.0	440.0	3954	99692
only	440.0	442.0	3954	99692
way	442.0	445.0	3954	99692
to	445.0	445.0	3954	99692
answer	445.0	452.0	3954	99692
these	452.0	455.0	3954	99692
lies	455.0	461.0	3954	99692
for	461.0	463.0	3954	99692
the	463.0	463.0	3954	99692
next	463.0	467.0	3954	99692
four	467.0	469.0	3954	99692
years	469.0	470.0	3954	99692
we	470.0	475.0	3954	99692
organize	475.0	482.0	3954	99692
resistance	482.0	485.0	3954	99692
like	485.0	494.0	3954	99692
the	494.0	494.0	3954	99692
protests	494.0	502.0	3954	99692
we	502.0	503.0	3954	99692
saw	503.0	505.0	3954	99692
this	505.0	508.0	3954	99692
weekend	508.0	515.0	3954	99692
and	515.0	520.0	3954	99692
if	520.0	521.0	3954	99692
that	521.0	523.0	3954	99692
doesn't	523.0	527.0	3954	99692
work	527.0	534.0	3954	99692
compare	0.0	3.0	3956	5391
that	3.0	4.0	3956	5391
to	4.0	10.0	3956	5391
what	10.0	12.0	3956	5391
Trump	12.0	18.0	3956	5391
had	18.0	21.0	3956	5391
to	21.0	21.0	3956	5391
say	21.0	25.0	3956	5391
about	25.0	25.0	3956	5391
our	25.0	30.0	3956	5391
European	30.0	34.0	3956	5391
allies	34.0	39.0	3956	5391
yesterday	39.0	51.0	3956	5391
during	51.0	54.0	3956	5391
an	54.0	55.0	3956	5391
interview	55.0	60.0	3956	5391
in	60.0	63.0	3956	5391
Scotland	63.0	70.0	3956	5391
Trump	70.0	75.0	3956	5391
was	75.0	78.0	3956	5391
asked	78.0	82.0	3956	5391
to	82.0	82.0	3956	5391
his	82.0	87.0	3956	5391
biggest	87.0	91.0	3956	5391
foe	91.0	94.0	3956	5391
is	94.0	99.0	3956	5391
now	99.0	102.0	3956	5391
you	102.0	105.0	3956	5391
might	105.0	106.0	3956	5391
expect	106.0	111.0	3956	5391
that	111.0	115.0	3956	5391
the	115.0	117.0	3956	5391
country	117.0	123.0	3956	5391
that	123.0	124.0	3956	5391
invaded	124.0	129.0	3956	5391
neighbors	129.0	139.0	3956	5391
interferes	139.0	145.0	3956	5391
in	145.0	147.0	3956	5391
our	147.0	148.0	3956	5391
elections	148.0	156.0	3956	5391
and	156.0	157.0	3956	5391
uses	157.0	162.0	3956	5391
nerve	162.0	166.0	3956	5391
gas	166.0	169.0	3956	5391
on	169.0	175.0	3956	5391
foreign	175.0	181.0	3956	5391
soil	181.0	187.0	3956	5391
might	187.0	190.0	3956	5391
be	190.0	192.0	3956	5391
the	192.0	193.0	3956	5391
first	193.0	196.0	3956	5391
to	196.0	198.0	3956	5391
come	198.0	201.0	3956	5391
he	201.0	202.0	3956	5391
was	202.0	202.0	3956	5391
mine	202.0	208.0	3956	5391
but	208.0	210.0	3956	5391
of	210.0	211.0	3956	5391
course	211.0	216.0	3956	5391
Trump	216.0	231.0	3956	5391
and	0.0	3.0	3957	5364
is	3.0	6.0	3957	5364
the	6.0	7.0	3957	5364
man	7.0	12.0	3957	5364
who	12.0	13.0	3957	5364
did	13.0	16.0	3957	5364
this	16.0	18.0	3957	5364
to	18.0	21.0	3957	5364
you	21.0	21.0	3957	5364
in	21.0	24.0	3957	5364
the	24.0	25.0	3957	5364
courtroom	25.0	63.0	3957	5364
can	63.0	69.0	3957	5364
you	69.0	72.0	3957	5364
find	72.0	75.0	3957	5364
him	75.0	76.0	3957	5364
out	76.0	138.0	3957	5364
and	138.0	142.0	3957	5364
as	142.0	145.0	3957	5364
a	145.0	147.0	3957	5364
matter	147.0	150.0	3957	5364
for	150.0	153.0	3957	5364
a	153.0	154.0	3957	5364
child	154.0	160.0	3957	5364
move	160.0	163.0	3957	5364
forward	163.0	168.0	3957	5364
Trump	168.0	172.0	3957	5364
is	172.0	174.0	3957	5364
once	174.0	177.0	3957	5364
again	177.0	178.0	3957	5364
attacking	178.0	187.0	3957	5364
the	187.0	189.0	3957	5364
Russia	189.0	193.0	3957	5364
probe	193.0	198.0	3957	5364
today	198.0	202.0	3957	5364
even	202.0	204.0	3957	5364
called	204.0	210.0	3957	5364
for	210.0	211.0	3957	5364
his	211.0	213.0	3957	5364
attorney	213.0	219.0	3957	5364
general	219.0	220.0	3957	5364
Jeff	220.0	228.0	3957	5364
sessions	228.0	229.0	3957	5364
to	229.0	237.0	3957	5364
shut	237.0	240.0	3957	5364
it	240.0	241.0	3957	5364
down	241.0	241.0	3957	5364
and	241.0	249.0	3957	5364
it's	249.0	252.0	3957	5364
clean	252.0	256.0	3957	5364
the	256.0	258.0	3957	5364
special	258.0	264.0	3957	5364
counsel	264.0	265.0	3957	5364
Robert	265.0	270.0	3957	5364
Mueller	270.0	274.0	3957	5364
has	274.0	280.0	3957	5364
some	280.0	283.0	3957	5364
sort	283.0	286.0	3957	5364
of	286.0	286.0	3957	5364
business	286.0	303.0	3957	5364
Odysseus	0.0	1.0	3958	100498
do	1.0	4.0	3958	100498
to	4.0	7.0	3958	100498
their	7.0	10.0	3958	100498
awkward	10.0	19.0	3958	100498
double	19.0	24.0	3958	100498
thumbs	24.0	28.0	3958	100498
up	28.0	52.0	3958	100498
they	52.0	57.0	3958	100498
look	57.0	60.0	3958	100498
as	60.0	61.0	3958	100498
natural	61.0	64.0	3958	100498
as	64.0	73.0	3958	100498
Elaine	73.0	87.0	3958	100498
future	0.0	1.0	3961	99441
so	1.0	5.0	3961	99441
bright	5.0	7.0	3961	99441
why	7.0	14.0	3961	99441
do	14.0	14.0	3961	99441
you	14.0	16.0	3961	99441
look	16.0	19.0	3961	99441
so	19.0	19.0	3961	99441
bummed	19.0	25.0	3961	99441
out	25.0	29.0	3961	99441
walking	29.0	37.0	3961	99441
away	37.0	38.0	3961	99441
so	38.0	55.0	3961	99441
everything	55.0	62.0	3961	99441
is	62.0	64.0	3961	99441
great	64.0	70.0	3961	99441
and	70.0	71.0	3961	99441
there's	71.0	76.0	3961	99441
nothing	76.0	82.0	3961	99441
to	82.0	83.0	3961	99441
be	83.0	83.0	3961	99441
upset	83.0	86.0	3961	99441
about	86.0	101.0	3961	99441
For	0.0	41.0	3962	100019
Nothing	41.0	46.0	3962	100019
Roy	46.0	49.0	3962	100019
Moore	49.0	53.0	3962	100019
his	53.0	55.0	3962	100019
name	55.0	59.0	3962	100019
like	59.0	61.0	3962	100019
he's	61.0	64.0	3962	100019
playing	64.0	70.0	3962	100019
it	70.0	70.0	3962	100019
on	70.0	73.0	3962	100019
a	73.0	74.0	3962	100019
tuba	74.0	94.0	3962	100019
get	94.0	100.0	3962	100019
out	100.0	104.0	3962	100019
and	104.0	107.0	3962	100019
vote	107.0	109.0	3962	100019
for	109.0	115.0	3962	100019
more	115.0	133.0	3962	100019
Bank	133.0	157.0	3962	100019
of	157.0	158.0	3962	100019
America	158.0	217.0	3962	100019
why	0.0	6.0	3965	96297
do	6.0	27.0	3965	96297
you	27.0	27.0	3965	96297
keep	27.0	31.0	3965	96297
lying	31.0	34.0	3965	96297
about	34.0	40.0	3965	96297
this	40.0	42.0	3965	96297
there	42.0	48.0	3965	96297
is	48.0	49.0	3965	96297
zero	49.0	60.0	3965	96297
evidence	60.0	66.0	3965	96297
for	66.0	76.0	3965	96297
this	76.0	78.0	3965	96297
claim	78.0	96.0	3965	96297
50	0.0	78.0	3974	98556
years	78.0	83.0	3974	98556
ago	83.0	84.0	3974	98556
today	84.0	87.0	3974	98556
Charles	87.0	98.0	3974	98556
Schulz	98.0	104.0	3974	98556
the	104.0	105.0	3974	98556
creator	105.0	111.0	3974	98556
of	111.0	113.0	3974	98556
the	113.0	114.0	3974	98556
comic	114.0	119.0	3974	98556
strip	119.0	122.0	3974	98556
peanuts	122.0	126.0	3974	98556
introduced	126.0	144.0	3974	98556
the	144.0	146.0	3974	98556
comics	146.0	153.0	3974	98556
first	153.0	159.0	3974	98556
black	159.0	162.0	3974	98556
character	162.0	165.0	3974	98556
named	165.0	173.0	3974	98556
Franklin	173.0	180.0	3974	98556
which	180.0	189.0	3974	98556
Marcy	189.0	197.0	3974	98556
immediately	197.0	206.0	3974	98556
reported	206.0	213.0	3974	98556
to	213.0	216.0	3974	98556
the	216.0	219.0	3974	98556
police	219.0	299.0	3974	98556
hello	299.0	306.0	3974	98556
sir	306.0	359.0	3974	98556
Dunkin	359.0	368.0	3974	98556
Donuts	368.0	374.0	3974	98556
is	374.0	375.0	3974	98556
now	375.0	377.0	3974	98556
selling	377.0	383.0	3974	98556
its	383.0	386.0	3974	98556
first-ever	386.0	392.0	3974	98556
gluten-free	392.0	404.0	3974	98556
product	404.0	414.0	3974	98556
it's	414.0	420.0	3974	98556
called	420.0	425.0	3974	98556
a	425.0	426.0	3974	98556
cup	426.0	503.0	3974	98556
LeBron	503.0	512.0	3974	98556
James	512.0	519.0	3974	98556
is	519.0	521.0	3974	98556
launched	521.0	525.0	3974	98556
a	525.0	528.0	3974	98556
school	528.0	534.0	3974	98556
for	534.0	537.0	3974	98556
at-risk	537.0	543.0	3974	98556
3rd	543.0	554.0	3974	98556
and	554.0	555.0	3974	98556
4th	555.0	560.0	3974	98556
graders	560.0	566.0	3974	98556
and	566.0	569.0	3974	98556
Akron	569.0	573.0	3974	98556
Ohio	573.0	575.0	3974	98556
where	575.0	587.0	3974	98556
kids	587.0	591.0	3974	98556
will	591.0	593.0	3974	98556
learn	593.0	594.0	3974	98556
crucial	594.0	603.0	3974	98556
life	603.0	605.0	3974	98556
skills	605.0	614.0	3974	98556
like	614.0	617.0	3974	98556
Reading	617.0	624.0	3974	98556
Writing	624.0	635.0	3974	98556
and	635.0	639.0	3974	98556
knowing	639.0	648.0	3974	98556
the	648.0	650.0	3974	98556
damn	650.0	657.0	3974	98556
score	657.0	797.0	3974	98556
VA	797.0	806.0	3974	98556
Los	806.0	812.0	3974	98556
Angeles	812.0	819.0	3974	98556
Lakers	819.0	825.0	3974	98556
unveil	825.0	831.0	3974	98556
new	831.0	833.0	3974	98556
uniforms	833.0	840.0	3974	98556
today	840.0	845.0	3974	98556
which	845.0	848.0	3974	98556
were	848.0	851.0	3974	98556
redesigned	851.0	855.0	3974	98556
for	855.0	863.0	3974	98556
LeBron	863.0	869.0	3974	98556
James	869.0	870.0	3974	98556
his	870.0	876.0	3974	98556
first	876.0	881.0	3974	98556
season	881.0	884.0	3974	98556
with	884.0	885.0	3974	98556
the	885.0	887.0	3974	98556
team	887.0	888.0	3974	98556
but	888.0	899.0	3974	98556
I	899.0	899.0	3974	98556
think	899.0	903.0	3974	98556
they're	903.0	905.0	3974	98556
coming	905.0	909.0	3974	98556
on	909.0	911.0	3974	98556
too	911.0	915.0	3974	98556
strong	915.0	939.0	3974	98556
I	0.0	96.0	3977	7001
will	96.0	99.0	3977	7001
say	99.0	122.0	3977	7001
makes	122.0	131.0	3977	7001
sense	131.0	135.0	3977	7001
that	135.0	138.0	3977	7001
Trump	138.0	143.0	3977	7001
wants	143.0	147.0	3977	7001
to	147.0	147.0	3977	7001
focus	147.0	152.0	3977	7001
on	152.0	155.0	3977	7001
Space	155.0	161.0	3977	7001
because	161.0	167.0	3977	7001
what's	167.0	174.0	3977	7001
happening	174.0	182.0	3977	7001
here	182.0	185.0	3977	7001
on	185.0	186.0	3977	7001
Earth	186.0	189.0	3977	7001
is	189.0	192.0	3977	7001
really	192.0	194.0	3977	7001
bumming	194.0	201.0	3977	7001
about	201.0	207.0	3977	7001
some	207.0	222.0	3977	7001
of	222.0	222.0	3977	7001
his	222.0	224.0	3977	7001
closest	224.0	231.0	3977	7001
aides	231.0	233.0	3977	7001
and	233.0	237.0	3977	7001
allies	237.0	243.0	3977	7001
have	243.0	245.0	3977	7001
been	245.0	248.0	3977	7001
it's	0.0	24.0	3978	6822
a	24.0	24.0	3978	6822
relevant	24.0	30.0	3978	6822
question	30.0	31.0	3978	6822
Trump	31.0	42.0	3978	6822
is	42.0	48.0	3978	6822
desperate	48.0	55.0	3978	6822
to	55.0	57.0	3978	6822
get	57.0	60.0	3978	6822
Putin	60.0	64.0	3978	6822
to	64.0	64.0	3978	6822
like	64.0	69.0	3978	6822
him	69.0	72.0	3978	6822
and	72.0	73.0	3978	6822
made	73.0	78.0	3978	6822
clear	78.0	82.0	3978	6822
many	82.0	87.0	3978	6822
times	87.0	93.0	3978	6822
and	93.0	96.0	3978	6822
yet	96.0	97.0	3978	6822
in	97.0	105.0	3978	6822
his	105.0	106.0	3978	6822
speeches	106.0	114.0	3978	6822
he	114.0	118.0	3978	6822
keeps	118.0	123.0	3978	6822
repeating	123.0	132.0	3978	6822
all	132.0	135.0	3978	6822
the	135.0	136.0	3978	6822
empty	136.0	142.0	3978	6822
slogans	142.0	147.0	3978	6822
Republicans	147.0	165.0	3978	6822
have	165.0	166.0	3978	6822
been	166.0	168.0	3978	6822
parroting	168.0	175.0	3978	6822
for	175.0	177.0	3978	6822
years	177.0	181.0	3978	6822
about	181.0	183.0	3978	6822
putting	183.0	187.0	3978	6822
America	187.0	193.0	3978	6822
First	193.0	199.0	3978	6822
on	199.0	214.0	3978	6822
Tuesday	214.0	222.0	3978	6822
during	222.0	228.0	3978	6822
a	228.0	231.0	3978	6822
speech	231.0	237.0	3978	6822
to	237.0	240.0	3978	6822
the	240.0	246.0	3978	6822
of	0.0	1.0	3979	100601
President	1.0	4.0	3979	100601
Trump's	4.0	11.0	3979	100601
inauguration	11.0	14.0	3979	100601
was	14.0	23.0	3979	100601
Mark	23.0	29.0	3979	100601
this	29.0	32.0	3979	100601
weekend	32.0	38.0	3979	100601
by	38.0	41.0	3979	100601
Nationwide	41.0	47.0	3979	100601
protests	47.0	59.0	3979	100601
and	59.0	65.0	3979	100601
a	65.0	67.0	3979	100601
government	67.0	73.0	3979	100601
shutdown	73.0	77.0	3979	100601
that	77.0	82.0	3979	100601
ended	82.0	88.0	3979	100601
today	88.0	91.0	3979	100601
the	91.0	95.0	3979	100601
Spy	95.0	98.0	3979	100601
Trump	98.0	104.0	3979	100601
doing	104.0	106.0	3979	100601
as	106.0	109.0	3979	100601
little	109.0	110.0	3979	100601
as	110.0	116.0	3979	100601
possible	116.0	118.0	3979	100601
to	118.0	124.0	3979	100601
resolve	124.0	128.0	3979	100601
it	128.0	133.0	3979	100601
for	133.0	139.0	3979	100601
more	139.0	140.0	3979	100601
this	140.0	145.0	3979	100601
is	145.0	148.0	3979	100601
time	148.0	155.0	3979	100601
for	155.0	159.0	3979	100601
sounds	0.0	5.0	3984	98992
like	5.0	184.0	3984	98992
he	184.0	188.0	3984	98992
sounds	188.0	194.0	3984	98992
like	194.0	194.0	3984	98992
the	194.0	197.0	3984	98992
mushrooms	197.0	208.0	3984	98992
just	208.0	212.0	3984	98992
kicked	212.0	218.0	3984	98992
in	218.0	218.0	3984	98992
wow	218.0	247.0	3984	98992
a	247.0	262.0	3984	98992
purple	262.0	271.0	3984	98992
demon	271.0	277.0	3984	98992
just	277.0	283.0	3984	98992
told	283.0	290.0	3984	98992
fans	0.0	1.0	3989	7277
to	1.0	4.0	3989	7277
boycott	4.0	12.0	3989	7277
the	12.0	13.0	3989	7277
lead	13.0	18.0	3989	7277
Trump	18.0	22.0	3989	7277
with	22.0	24.0	3989	7277
attacking	24.0	31.0	3989	7277
the	31.0	34.0	3989	7277
pocketbook	34.0	45.0	3989	7277
of	45.0	49.0	3989	7277
many	49.0	55.0	3989	7277
who	55.0	61.0	3989	7277
would	61.0	63.0	3989	7277
use	63.0	67.0	3989	7277
their	67.0	72.0	3989	7277
pocket	72.0	78.0	3989	7277
books	78.0	87.0	3989	7277
House	0.0	2.0	3991	7292
the	2.0	5.0	3991	7292
splitting	5.0	11.0	3991	7292
of	11.0	12.0	3991	7292
time	12.0	17.0	3991	7292
between	17.0	20.0	3991	7292
planning	20.0	27.0	3991	7292
military	27.0	30.0	3991	7292
parade	30.0	41.0	3991	7292
lying	41.0	45.0	3991	7292
about	45.0	48.0	3991	7292
immigration	48.0	54.0	3991	7292
insulting	54.0	65.0	3991	7292
dreamers	65.0	71.0	3991	7292
and	71.0	72.0	3991	7292
yet	72.0	74.0	3991	7292
according	74.0	77.0	3991	7292
to	77.0	80.0	3991	7292
polls	80.0	86.0	3991	7292
Republicans	86.0	93.0	3991	7292
be	93.0	95.0	3991	7292
more	95.0	98.0	3991	7292
enthusiastic	98.0	101.0	3991	7292
about	101.0	108.0	3991	7292
Trump	108.0	113.0	3991	7292
than	113.0	116.0	3991	7292
former	0.0	103.0	3998	96309
White	103.0	106.0	3998	96309
House	106.0	107.0	3998	96309
Press	107.0	112.0	3998	96309
Secretary	112.0	112.0	3998	96309
Sean	112.0	118.0	3998	96309
Spicer	118.0	122.0	3998	96309
said	122.0	136.0	3998	96309
in	136.0	137.0	3998	96309
an	137.0	139.0	3998	96309
interview	139.0	140.0	3998	96309
this	140.0	148.0	3998	96309
morning	148.0	151.0	3998	96309
that	151.0	157.0	3998	96309
